LECROYWS452,17453,Waveform
Segments,1,SegmentSize,4998
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2014 16:10:27,0                 
Time,Ampl
6.92174e-007,-0.0175
6.93174e-007,0.01375
6.94174e-007,0.045
6.95174e-007,0.01375
6.96174e-007,0.07625
6.97174e-007,0.060625
6.98174e-007,0.060625
6.99174e-007,0.1075
7.00174e-007,0.07625
7.01174e-007,0.1075
7.02174e-007,0.1075
7.03174e-007,0.13875
7.04174e-007,0.1075
7.05174e-007,0.123125
7.06174e-007,0.13875
7.07174e-007,0.185625
7.08174e-007,0.17
7.09174e-007,0.17
7.10174e-007,0.2325
7.11174e-007,0.20125
7.12174e-007,0.2325
7.13174e-007,0.248125
7.14174e-007,0.2325
7.15174e-007,0.2325
7.16174e-007,0.2325
7.17174e-007,0.26375
7.18174e-007,0.26375
7.19174e-007,0.295
7.20174e-007,0.2325
7.21174e-007,0.310625
7.22174e-007,0.32625
7.23174e-007,0.295
7.24174e-007,0.32625
7.25174e-007,0.32625
7.26174e-007,0.32625
7.27174e-007,0.310625
7.28174e-007,0.3575
7.29174e-007,0.310625
7.30174e-007,0.373125
7.31174e-007,0.32625
7.32174e-007,0.3575
7.33174e-007,0.3575
7.34174e-007,0.373125
7.35174e-007,0.341875
7.36174e-007,0.404375
7.37174e-007,0.38875
7.38174e-007,0.404375
7.39174e-007,0.373125
7.40174e-007,0.45125
7.41174e-007,0.38875
7.42174e-007,0.435625
7.43174e-007,0.435625
7.44174e-007,0.404375
7.45174e-007,0.42
7.46174e-007,0.435625
7.47174e-007,0.42
7.48174e-007,0.45125
7.49174e-007,0.435625
7.50174e-007,0.404375
7.51174e-007,0.45125
7.52174e-007,0.42
7.53174e-007,0.435625
7.54174e-007,0.45125
7.55174e-007,0.435625
7.56174e-007,0.435625
7.57174e-007,0.38875
7.58174e-007,0.45125
7.59174e-007,0.42
7.60174e-007,0.404375
7.61174e-007,0.42
7.62174e-007,0.435625
7.63174e-007,0.42
7.64174e-007,0.435625
7.65174e-007,0.42
7.66174e-007,0.42
7.67174e-007,0.435625
7.68174e-007,0.435625
7.69174e-007,0.42
7.70174e-007,0.404375
7.71174e-007,0.42
7.72174e-007,0.404375
7.73174e-007,0.42
7.74174e-007,0.42
7.75174e-007,0.38875
7.76174e-007,0.373125
7.77174e-007,0.404375
7.78174e-007,0.3575
7.79174e-007,0.3575
7.80174e-007,0.38875
7.81174e-007,0.373125
7.82174e-007,0.32625
7.83174e-007,0.341875
7.84174e-007,0.3575
7.85174e-007,0.32625
7.86174e-007,0.3575
7.87174e-007,0.310625
7.88174e-007,0.32625
7.89174e-007,0.295
7.90174e-007,0.295
7.91174e-007,0.248125
7.92174e-007,0.279375
7.93174e-007,0.295
7.94174e-007,0.279375
7.95174e-007,0.248125
7.96174e-007,0.279375
7.97174e-007,0.248125
7.98174e-007,0.216875
7.99174e-007,0.2325
8.00174e-007,0.20125
8.01174e-007,0.2325
8.02174e-007,0.20125
8.03174e-007,0.17
8.04174e-007,0.13875
8.05174e-007,0.17
8.06174e-007,0.1075
8.07174e-007,0.17
8.08174e-007,0.17
8.09174e-007,0.17
8.10174e-007,0.123125
8.11174e-007,0.13875
8.12174e-007,0.1075
8.13174e-007,0.1075
8.14174e-007,0.091875
8.15174e-007,0.091875
8.16174e-007,0.07625
8.17174e-007,0.029375
8.18174e-007,0.07625
8.19174e-007,0.07625
8.20174e-007,0.029375
8.21174e-007,0.01375
8.22174e-007,0.029375
8.23174e-007,0.045
8.24174e-007,-0.001875
8.25174e-007,0.01375
8.26174e-007,-0.0175
8.27174e-007,-0.0175
8.28174e-007,-0.04875
8.29174e-007,-0.04875
8.30174e-007,-0.04875
8.31174e-007,-0.064375
8.32174e-007,-0.064375
8.33174e-007,-0.08
8.34174e-007,-0.11125
8.35174e-007,-0.11125
8.36174e-007,-0.095625
8.37174e-007,-0.1425
8.38174e-007,-0.064375
8.39174e-007,-0.158125
8.40174e-007,-0.1425
8.41174e-007,-0.1425
8.42174e-007,-0.1425
8.43174e-007,-0.17375
8.44174e-007,-0.17375
8.45174e-007,-0.23625
8.46174e-007,-0.17375
8.47174e-007,-0.220625
8.48174e-007,-0.17375
8.49174e-007,-0.220625
8.50174e-007,-0.205
8.51174e-007,-0.23625
8.52174e-007,-0.251875
8.53174e-007,-0.23625
8.54174e-007,-0.23625
8.55174e-007,-0.23625
8.56174e-007,-0.23625
8.57174e-007,-0.23625
8.58174e-007,-0.2675
8.59174e-007,-0.23625
8.60174e-007,-0.251875
8.61174e-007,-0.2675
8.62174e-007,-0.2675
8.63174e-007,-0.2675
8.64174e-007,-0.283125
8.65174e-007,-0.314375
8.66174e-007,-0.283125
8.67174e-007,-0.33
8.68174e-007,-0.29875
8.69174e-007,-0.283125
8.70174e-007,-0.314375
8.71174e-007,-0.33
8.72174e-007,-0.33
8.73174e-007,-0.345625
8.74174e-007,-0.29875
8.75174e-007,-0.376875
8.76174e-007,-0.345625
8.77174e-007,-0.36125
8.78174e-007,-0.376875
8.79174e-007,-0.33
8.80174e-007,-0.3925
8.81174e-007,-0.33
8.82174e-007,-0.376875
8.83174e-007,-0.36125
8.84174e-007,-0.345625
8.85174e-007,-0.3925
8.86174e-007,-0.3925
8.87174e-007,-0.36125
8.88174e-007,-0.408125
8.89174e-007,-0.36125
8.90174e-007,-0.376875
8.91174e-007,-0.36125
8.92174e-007,-0.36125
8.93174e-007,-0.314375
8.94174e-007,-0.376875
8.95174e-007,-0.33
8.96174e-007,-0.3925
8.97174e-007,-0.36125
8.98174e-007,-0.29875
8.99174e-007,-0.36125
9.00174e-007,-0.29875
9.01174e-007,-0.33
9.02174e-007,-0.29875
9.03174e-007,-0.29875
9.04174e-007,-0.29875
9.05174e-007,-0.314375
9.06174e-007,-0.314375
9.07174e-007,-0.29875
9.08174e-007,-0.314375
9.09174e-007,-0.283125
9.10174e-007,-0.283125
9.11174e-007,-0.23625
9.12174e-007,-0.283125
9.13174e-007,-0.2675
9.14174e-007,-0.2675
9.15174e-007,-0.220625
9.16174e-007,-0.283125
9.17174e-007,-0.2675
9.18174e-007,-0.251875
9.19174e-007,-0.23625
9.20174e-007,-0.23625
9.21174e-007,-0.251875
9.22174e-007,-0.23625
9.23174e-007,-0.17375
9.24174e-007,-0.23625
9.25174e-007,-0.23625
9.26174e-007,-0.205
9.27174e-007,-0.205
9.28174e-007,-0.23625
9.29174e-007,-0.189375
9.30174e-007,-0.17375
9.31174e-007,-0.17375
9.32174e-007,-0.189375
9.33174e-007,-0.17375
9.34174e-007,-0.205
9.35174e-007,-0.1425
9.36174e-007,-0.1425
9.37174e-007,-0.11125
9.38174e-007,-0.11125
9.39174e-007,-0.126875
9.40174e-007,-0.095625
9.41174e-007,-0.126875
9.42174e-007,-0.126875
9.43174e-007,-0.11125
9.44174e-007,-0.08
9.45174e-007,-0.08
9.46174e-007,-0.04875
9.47174e-007,-0.04875
9.48174e-007,-0.0175
9.49174e-007,-0.0175
9.50174e-007,-0.08
9.51174e-007,0.045
9.52174e-007,-0.033125
9.53174e-007,0.029375
9.54174e-007,-0.0175
9.55174e-007,0.01375
9.56174e-007,-0.0175
9.57174e-007,0.01375
9.58174e-007,0.01375
9.59174e-007,-0.001875
9.60174e-007,0.029375
9.61174e-007,0.01375
9.62174e-007,0.045
9.63174e-007,0.045
9.64174e-007,0.060625
9.65174e-007,0.060625
9.66174e-007,0.07625
9.67174e-007,0.060625
9.68174e-007,0.07625
9.69174e-007,0.07625
9.70174e-007,0.1075
9.71174e-007,0.1075
9.72174e-007,0.1075
9.73174e-007,0.060625
9.74174e-007,0.13875
9.75174e-007,0.1075
9.76174e-007,0.07625
9.77174e-007,0.13875
9.78174e-007,0.154375
9.79174e-007,0.17
9.80174e-007,0.123125
9.81174e-007,0.17
9.82174e-007,0.13875
9.83174e-007,0.154375
9.84174e-007,0.17
9.85174e-007,0.20125
9.86174e-007,0.13875
9.87174e-007,0.26375
9.88174e-007,0.185625
9.89174e-007,0.2325
9.90174e-007,0.20125
9.91174e-007,0.20125
9.92174e-007,0.20125
9.93174e-007,0.2325
9.94174e-007,0.2325
9.95174e-007,0.216875
9.96174e-007,0.216875
9.97174e-007,0.2325
9.98174e-007,0.26375
9.99174e-007,0.248125
1.000174e-006,0.248125
1.001174e-006,0.26375
1.002174e-006,0.26375
1.003174e-006,0.216875
1.004174e-006,0.26375
1.005174e-006,0.248125
1.006174e-006,0.26375
1.007174e-006,0.248125
1.008174e-006,0.295
1.009174e-006,0.2325
1.010174e-006,0.26375
1.011174e-006,0.248125
1.012174e-006,0.279375
1.013174e-006,0.2325
1.014174e-006,0.248125
1.015174e-006,0.26375
1.016174e-006,0.26375
1.017174e-006,0.2325
1.018174e-006,0.26375
1.019174e-006,0.248125
1.020174e-006,0.26375
1.021174e-006,0.248125
1.022174e-006,0.26375
1.023174e-006,0.248125
1.024174e-006,0.26375
1.025174e-006,0.26375
1.026174e-006,0.2325
1.027174e-006,0.26375
1.028174e-006,0.26375
1.029174e-006,0.2325
1.030174e-006,0.26375
1.031174e-006,0.248125
1.032174e-006,0.20125
1.033174e-006,0.279375
1.034174e-006,0.2325
1.035174e-006,0.26375
1.036174e-006,0.20125
1.037174e-006,0.2325
1.038174e-006,0.248125
1.039174e-006,0.248125
1.040174e-006,0.216875
1.041174e-006,0.2325
1.042174e-006,0.279375
1.043174e-006,0.216875
1.044174e-006,0.20125
1.045174e-006,0.248125
1.046174e-006,0.20125
1.047174e-006,0.2325
1.048174e-006,0.216875
1.049174e-006,0.20125
1.050174e-006,0.185625
1.051174e-006,0.20125
1.052174e-006,0.185625
1.053174e-006,0.17
1.054174e-006,0.154375
1.055174e-006,0.17
1.056174e-006,0.13875
1.057174e-006,0.13875
1.058174e-006,0.185625
1.059174e-006,0.1075
1.060174e-006,0.13875
1.061174e-006,0.13875
1.062174e-006,0.091875
1.063174e-006,0.123125
1.064174e-006,0.154375
1.065174e-006,0.1075
1.066174e-006,0.123125
1.067174e-006,0.1075
1.068174e-006,0.091875
1.069174e-006,0.091875
1.070174e-006,0.123125
1.071174e-006,0.045
1.072174e-006,0.07625
1.073174e-006,0.091875
1.074174e-006,0.060625
1.075174e-006,0.060625
1.076174e-006,0.07625
1.077174e-006,0.07625
1.078174e-006,0.029375
1.079174e-006,0.07625
1.080174e-006,0.01375
1.081174e-006,0.060625
1.082174e-006,0.029375
1.083174e-006,0.029375
1.084174e-006,0.029375
1.085174e-006,0.01375
1.086174e-006,0.01375
1.087174e-006,0.029375
1.088174e-006,0.01375
1.089174e-006,-0.001875
1.090174e-006,-0.033125
1.091174e-006,-0.001875
1.092174e-006,0.01375
1.093174e-006,-0.04875
1.094174e-006,0.01375
1.095174e-006,-0.064375
1.096174e-006,-0.04875
1.097174e-006,-0.033125
1.098174e-006,-0.04875
1.099174e-006,-0.08
1.100174e-006,-0.08
1.101174e-006,-0.08
1.102174e-006,-0.064375
1.103174e-006,-0.095625
1.104174e-006,-0.095625
1.105174e-006,-0.095625
1.106174e-006,-0.095625
1.107174e-006,-0.08
1.108174e-006,-0.11125
1.109174e-006,-0.11125
1.110174e-006,-0.1425
1.111174e-006,-0.126875
1.112174e-006,-0.095625
1.113174e-006,-0.126875
1.114174e-006,-0.1425
1.115174e-006,-0.11125
1.116174e-006,-0.1425
1.117174e-006,-0.1425
1.118174e-006,-0.11125
1.119174e-006,-0.189375
1.120174e-006,-0.11125
1.121174e-006,-0.1425
1.122174e-006,-0.11125
1.123174e-006,-0.17375
1.124174e-006,-0.126875
1.125174e-006,-0.189375
1.126174e-006,-0.11125
1.127174e-006,-0.205
1.128174e-006,-0.1425
1.129174e-006,-0.17375
1.130174e-006,-0.126875
1.131174e-006,-0.205
1.132174e-006,-0.158125
1.133174e-006,-0.17375
1.134174e-006,-0.189375
1.135174e-006,-0.189375
1.136174e-006,-0.17375
1.137174e-006,-0.205
1.138174e-006,-0.1425
1.139174e-006,-0.205
1.140174e-006,-0.158125
1.141174e-006,-0.17375
1.142174e-006,-0.23625
1.143174e-006,-0.17375
1.144174e-006,-0.17375
1.145174e-006,-0.220625
1.146174e-006,-0.158125
1.147174e-006,-0.17375
1.148174e-006,-0.189375
1.149174e-006,-0.220625
1.150174e-006,-0.17375
1.151174e-006,-0.205
1.152174e-006,-0.189375
1.153174e-006,-0.189375
1.154174e-006,-0.17375
1.155174e-006,-0.189375
1.156174e-006,-0.17375
1.157174e-006,-0.205
1.158174e-006,-0.205
1.159174e-006,-0.189375
1.160174e-006,-0.205
1.161174e-006,-0.189375
1.162174e-006,-0.158125
1.163174e-006,-0.205
1.164174e-006,-0.189375
1.165174e-006,-0.17375
1.166174e-006,-0.17375
1.167174e-006,-0.17375
1.168174e-006,-0.1425
1.169174e-006,-0.17375
1.170174e-006,-0.17375
1.171174e-006,-0.126875
1.172174e-006,-0.17375
1.173174e-006,-0.17375
1.174174e-006,-0.11125
1.175174e-006,-0.17375
1.176174e-006,-0.158125
1.177174e-006,-0.11125
1.178174e-006,-0.17375
1.179174e-006,-0.1425
1.180174e-006,-0.11125
1.181174e-006,-0.126875
1.182174e-006,-0.11125
1.183174e-006,-0.158125
1.184174e-006,-0.095625
1.185174e-006,-0.158125
1.186174e-006,-0.158125
1.187174e-006,-0.095625
1.188174e-006,-0.1425
1.189174e-006,-0.11125
1.190174e-006,-0.095625
1.191174e-006,-0.08
1.192174e-006,-0.095625
1.193174e-006,-0.11125
1.194174e-006,-0.08
1.195174e-006,-0.095625
1.196174e-006,-0.095625
1.197174e-006,-0.064375
1.198174e-006,-0.08
1.199174e-006,-0.08
1.200174e-006,-0.08
1.201174e-006,-0.033125
1.202174e-006,-0.095625
1.203174e-006,-0.04875
1.204174e-006,-0.033125
1.205174e-006,-0.033125
1.206174e-006,-0.04875
1.207174e-006,-0.0175
1.208174e-006,-0.0175
1.209174e-006,-0.095625
1.210174e-006,0.029375
1.211174e-006,-0.04875
1.212174e-006,-0.0175
1.213174e-006,0.01375
1.214174e-006,-0.001875
1.215174e-006,-0.001875
1.216174e-006,-0.001875
1.217174e-006,-0.001875
1.218174e-006,-0.001875
1.219174e-006,0.01375
1.220174e-006,0.060625
1.221174e-006,-0.0175
1.222174e-006,0.029375
1.223174e-006,0.029375
1.224174e-006,0.060625
1.225174e-006,0.045
1.226174e-006,0.060625
1.227174e-006,0.029375
1.228174e-006,0.060625
1.229174e-006,0.045
1.230174e-006,0.07625
1.231174e-006,0.045
1.232174e-006,0.060625
1.233174e-006,0.060625
1.234174e-006,0.060625
1.235174e-006,0.060625
1.236174e-006,0.060625
1.237174e-006,0.07625
1.238174e-006,0.091875
1.239174e-006,0.060625
1.240174e-006,0.1075
1.241174e-006,0.07625
1.242174e-006,0.1075
1.243174e-006,0.1075
1.244174e-006,0.060625
1.245174e-006,0.07625
1.246174e-006,0.091875
1.247174e-006,0.060625
1.248174e-006,0.154375
1.249174e-006,0.060625
1.250174e-006,0.17
1.251174e-006,0.091875
1.252174e-006,0.123125
1.253174e-006,0.1075
1.254174e-006,0.123125
1.255174e-006,0.154375
1.256174e-006,0.17
1.257174e-006,0.13875
1.258174e-006,0.154375
1.259174e-006,0.13875
1.260174e-006,0.17
1.261174e-006,0.17
1.262174e-006,0.185625
1.263174e-006,0.20125
1.264174e-006,0.216875
1.265174e-006,0.185625
1.266174e-006,0.248125
1.267174e-006,0.2325
1.268174e-006,0.26375
1.269174e-006,0.295
1.270174e-006,0.295
1.271174e-006,0.295
1.272174e-006,0.295
1.273174e-006,0.32625
1.274174e-006,0.32625
1.275174e-006,0.3575
1.276174e-006,0.38875
1.277174e-006,0.435625
1.278174e-006,0.435625
1.279174e-006,0.42
1.280174e-006,0.4825
1.281174e-006,0.545
1.282174e-006,0.545
1.283174e-006,0.545
1.284174e-006,0.6075
1.285174e-006,0.57625
1.286174e-006,0.623125
1.287174e-006,0.70125
1.288174e-006,0.67
1.289174e-006,0.716875
1.290174e-006,0.685625
1.291174e-006,0.7325
1.292174e-006,0.7325
1.293174e-006,0.795
1.294174e-006,0.810625
1.295174e-006,0.841875
1.296174e-006,0.841875
1.297174e-006,0.8575
1.298174e-006,0.8575
1.299174e-006,0.8575
1.300174e-006,0.8575
1.301174e-006,0.88875
1.302174e-006,0.88875
1.303174e-006,0.92
1.304174e-006,0.935625
1.305174e-006,0.9825
1.306174e-006,0.966875
1.307174e-006,1.01375
1.308174e-006,1.02937
1.309174e-006,0.998125
1.310174e-006,1.02937
1.311174e-006,1.06062
1.312174e-006,1.02937
1.313174e-006,1.09187
1.314174e-006,1.09187
1.315174e-006,1.09187
1.316174e-006,1.07625
1.317174e-006,1.12312
1.318174e-006,1.13875
1.319174e-006,1.15437
1.320174e-006,1.17
1.321174e-006,1.18562
1.322174e-006,1.21687
1.323174e-006,1.295
1.324174e-006,1.2325
1.325174e-006,1.295
1.326174e-006,1.26375
1.327174e-006,1.32625
1.328174e-006,1.27937
1.329174e-006,1.3575
1.330174e-006,1.37312
1.331174e-006,1.38875
1.332174e-006,1.40437
1.333174e-006,1.40437
1.334174e-006,1.42
1.335174e-006,1.46687
1.336174e-006,1.45125
1.337174e-006,1.51375
1.338174e-006,1.4825
1.339174e-006,1.45125
1.340174e-006,1.52937
1.341174e-006,1.49812
1.342174e-006,1.51375
1.343174e-006,1.49812
1.344174e-006,1.52937
1.345174e-006,1.51375
1.346174e-006,1.56062
1.347174e-006,1.56062
1.348174e-006,1.56062
1.349174e-006,1.59187
1.350174e-006,1.57625
1.351174e-006,1.6075
1.352174e-006,1.59187
1.353174e-006,1.62312
1.354174e-006,1.63875
1.355174e-006,1.63875
1.356174e-006,1.67
1.357174e-006,1.62312
1.358174e-006,1.65437
1.359174e-006,1.68562
1.360174e-006,1.67
1.361174e-006,1.71687
1.362174e-006,1.71687
1.363174e-006,1.74812
1.364174e-006,1.74812
1.365174e-006,1.76375
1.366174e-006,1.77937
1.367174e-006,1.81062
1.368174e-006,1.81062
1.369174e-006,1.81062
1.370174e-006,1.82625
1.371174e-006,1.82625
1.372174e-006,1.82625
1.373174e-006,1.88875
1.374174e-006,1.87312
1.375174e-006,1.90437
1.376174e-006,1.90437
1.377174e-006,1.95125
1.378174e-006,1.95125
1.379174e-006,1.95125
1.380174e-006,1.95125
1.381174e-006,1.92
1.382174e-006,1.96687
1.383174e-006,1.99812
1.384174e-006,1.95125
1.385174e-006,1.96687
1.386174e-006,1.9825
1.387174e-006,2.01375
1.388174e-006,1.96687
1.389174e-006,1.9825
1.390174e-006,1.96687
1.391174e-006,1.99812
1.392174e-006,2.01375
1.393174e-006,1.99812
1.394174e-006,2.02937
1.395174e-006,1.99812
1.396174e-006,2.02937
1.397174e-006,2.06062
1.398174e-006,2.045
1.399174e-006,2.01375
1.400174e-006,2.045
1.401174e-006,2.045
1.402174e-006,2.045
1.403174e-006,2.07625
1.404174e-006,2.045
1.405174e-006,2.07625
1.406174e-006,2.07625
1.407174e-006,2.09187
1.408174e-006,2.06062
1.409174e-006,2.1075
1.410174e-006,2.09187
1.411174e-006,2.09187
1.412174e-006,2.12312
1.413174e-006,2.1075
1.414174e-006,2.1075
1.415174e-006,2.18562
1.416174e-006,2.17
1.417174e-006,2.13875
1.418174e-006,2.20125
1.419174e-006,2.20125
1.420174e-006,2.18562
1.421174e-006,2.18562
1.422174e-006,2.17
1.423174e-006,2.21687
1.424174e-006,2.2325
1.425174e-006,2.21687
1.426174e-006,2.21687
1.427174e-006,2.2325
1.428174e-006,2.2325
1.429174e-006,2.2325
1.430174e-006,2.24812
1.431174e-006,2.21687
1.432174e-006,2.21687
1.433174e-006,2.26375
1.434174e-006,2.295
1.435174e-006,2.24812
1.436174e-006,2.27937
1.437174e-006,2.24812
1.438174e-006,2.21687
1.439174e-006,2.295
1.440174e-006,2.27937
1.441174e-006,2.27937
1.442174e-006,2.31062
1.443174e-006,2.32625
1.444174e-006,2.27937
1.445174e-006,2.31062
1.446174e-006,2.31062
1.447174e-006,2.31062
1.448174e-006,2.295
1.449174e-006,2.32625
1.450174e-006,2.295
1.451174e-006,2.27937
1.452174e-006,2.31062
1.453174e-006,2.31062
1.454174e-006,2.32625
1.455174e-006,2.34187
1.456174e-006,2.34187
1.457174e-006,2.32625
1.458174e-006,2.32625
1.459174e-006,2.3575
1.460174e-006,2.43562
1.461174e-006,2.34187
1.462174e-006,2.37312
1.463174e-006,2.38875
1.464174e-006,2.43562
1.465174e-006,2.37312
1.466174e-006,2.40437
1.467174e-006,2.43562
1.468174e-006,2.40437
1.469174e-006,2.40437
1.470174e-006,2.40437
1.471174e-006,2.46687
1.472174e-006,2.43562
1.473174e-006,2.43562
1.474174e-006,2.40437
1.475174e-006,2.45125
1.476174e-006,2.46687
1.477174e-006,2.43562
1.478174e-006,2.43562
1.479174e-006,2.45125
1.480174e-006,2.45125
1.481174e-006,2.46687
1.482174e-006,2.45125
1.483174e-006,2.4825
1.484174e-006,2.43562
1.485174e-006,2.46687
1.486174e-006,2.4825
1.487174e-006,2.4825
1.488174e-006,2.46687
1.489174e-006,2.46687
1.490174e-006,2.46687
1.491174e-006,2.45125
1.492174e-006,2.4825
1.493174e-006,2.46687
1.494174e-006,2.46687
1.495174e-006,2.51375
1.496174e-006,2.45125
1.497174e-006,2.4825
1.498174e-006,2.49812
1.499174e-006,2.46687
1.500174e-006,2.4825
1.501174e-006,2.49812
1.502174e-006,2.49812
1.503174e-006,2.51375
1.504174e-006,2.545
1.505174e-006,2.49812
1.506174e-006,2.51375
1.507174e-006,2.51375
1.508174e-006,2.49812
1.509174e-006,2.51375
1.510174e-006,2.49812
1.511174e-006,2.52937
1.512174e-006,2.49812
1.513174e-006,2.56062
1.514174e-006,2.4825
1.515174e-006,2.51375
1.516174e-006,2.51375
1.517174e-006,2.52937
1.518174e-006,2.52937
1.519174e-006,2.51375
1.520174e-006,2.56062
1.521174e-006,2.52937
1.522174e-006,2.545
1.523174e-006,2.56062
1.524174e-006,2.51375
1.525174e-006,2.56062
1.526174e-006,2.57625
1.527174e-006,2.4825
1.528174e-006,2.56062
1.529174e-006,2.51375
1.530174e-006,2.545
1.531174e-006,2.52937
1.532174e-006,2.51375
1.533174e-006,2.545
1.534174e-006,2.52937
1.535174e-006,2.51375
1.536174e-006,2.51375
1.537174e-006,2.52937
1.538174e-006,2.52937
1.539174e-006,2.51375
1.540174e-006,2.49812
1.541174e-006,2.51375
1.542174e-006,2.49812
1.543174e-006,2.52937
1.544174e-006,2.52937
1.545174e-006,2.52937
1.546174e-006,2.545
1.547174e-006,2.4825
1.548174e-006,2.49812
1.549174e-006,2.51375
1.550174e-006,2.4825
1.551174e-006,2.51375
1.552174e-006,2.4825
1.553174e-006,2.49812
1.554174e-006,2.49812
1.555174e-006,2.51375
1.556174e-006,2.46687
1.557174e-006,2.4825
1.558174e-006,2.49812
1.559174e-006,2.45125
1.560174e-006,2.52937
1.561174e-006,2.45125
1.562174e-006,2.46687
1.563174e-006,2.4825
1.564174e-006,2.45125
1.565174e-006,2.49812
1.566174e-006,2.4825
1.567174e-006,2.49812
1.568174e-006,2.45125
1.569174e-006,2.4825
1.570174e-006,2.46687
1.571174e-006,2.46687
1.572174e-006,2.4825
1.573174e-006,2.51375
1.574174e-006,2.42
1.575174e-006,2.46687
1.576174e-006,2.49812
1.577174e-006,2.46687
1.578174e-006,2.4825
1.579174e-006,2.43562
1.580174e-006,2.4825
1.581174e-006,2.45125
1.582174e-006,2.45125
1.583174e-006,2.45125
1.584174e-006,2.43562
1.585174e-006,2.45125
1.586174e-006,2.43562
1.587174e-006,2.42
1.588174e-006,2.46687
1.589174e-006,2.40437
1.590174e-006,2.43562
1.591174e-006,2.45125
1.592174e-006,2.42
1.593174e-006,2.42
1.594174e-006,2.42
1.595174e-006,2.4825
1.596174e-006,2.43562
1.597174e-006,2.40437
1.598174e-006,2.43562
1.599174e-006,2.37312
1.600174e-006,2.43562
1.601174e-006,2.42
1.602174e-006,2.42
1.603174e-006,2.40437
1.604174e-006,2.38875
1.605174e-006,2.45125
1.606174e-006,2.40437
1.607174e-006,2.43562
1.608174e-006,2.42
1.609174e-006,2.43562
1.610174e-006,2.38875
1.611174e-006,2.38875
1.612174e-006,2.45125
1.613174e-006,2.37312
1.614174e-006,2.45125
1.615174e-006,2.37312
1.616174e-006,2.43562
1.617174e-006,2.40437
1.618174e-006,2.40437
1.619174e-006,2.38875
1.620174e-006,2.38875
1.621174e-006,2.40437
1.622174e-006,2.37312
1.623174e-006,2.42
1.624174e-006,2.42
1.625174e-006,2.38875
1.626174e-006,2.42
1.627174e-006,2.38875
1.628174e-006,2.43562
1.629174e-006,2.37312
1.630174e-006,2.38875
1.631174e-006,2.38875
1.632174e-006,2.37312
1.633174e-006,2.43562
1.634174e-006,2.38875
1.635174e-006,2.40437
1.636174e-006,2.40437
1.637174e-006,2.42
1.638174e-006,2.38875
1.639174e-006,2.40437
1.640174e-006,2.40437
1.641174e-006,2.37312
1.642174e-006,2.40437
1.643174e-006,2.38875
1.644174e-006,2.38875
1.645174e-006,2.37312
1.646174e-006,2.40437
1.647174e-006,2.38875
1.648174e-006,2.3575
1.649174e-006,2.38875
1.650174e-006,2.40437
1.651174e-006,2.3575
1.652174e-006,2.40437
1.653174e-006,2.40437
1.654174e-006,2.38875
1.655174e-006,2.43562
1.656174e-006,2.38875
1.657174e-006,2.37312
1.658174e-006,2.40437
1.659174e-006,2.40437
1.660174e-006,2.40437
1.661174e-006,2.38875
1.662174e-006,2.38875
1.663174e-006,2.42
1.664174e-006,2.40437
1.665174e-006,2.38875
1.666174e-006,2.37312
1.667174e-006,2.46687
1.668174e-006,2.42
1.669174e-006,2.43562
1.670174e-006,2.42
1.671174e-006,2.40437
1.672174e-006,2.43562
1.673174e-006,2.40437
1.674174e-006,2.45125
1.675174e-006,2.38875
1.676174e-006,2.49812
1.677174e-006,2.42
1.678174e-006,2.40437
1.679174e-006,2.49812
1.680174e-006,2.38875
1.681174e-006,2.46687
1.682174e-006,2.45125
1.683174e-006,2.43562
1.684174e-006,2.40437
1.685174e-006,2.45125
1.686174e-006,2.40437
1.687174e-006,2.45125
1.688174e-006,2.45125
1.689174e-006,2.40437
1.690174e-006,2.43562
1.691174e-006,2.43562
1.692174e-006,2.46687
1.693174e-006,2.43562
1.694174e-006,2.43562
1.695174e-006,2.43562
1.696174e-006,2.43562
1.697174e-006,2.45125
1.698174e-006,2.43562
1.699174e-006,2.45125
1.700174e-006,2.46687
1.701174e-006,2.43562
1.702174e-006,2.43562
1.703174e-006,2.49812
1.704174e-006,2.43562
1.705174e-006,2.45125
1.706174e-006,2.46687
1.707174e-006,2.46687
1.708174e-006,2.45125
1.709174e-006,2.46687
1.710174e-006,2.46687
1.711174e-006,2.49812
1.712174e-006,2.4825
1.713174e-006,2.46687
1.714174e-006,2.45125
1.715174e-006,2.4825
1.716174e-006,2.49812
1.717174e-006,2.46687
1.718174e-006,2.49812
1.719174e-006,2.4825
1.720174e-006,2.46687
1.721174e-006,2.49812
1.722174e-006,2.49812
1.723174e-006,2.51375
1.724174e-006,2.49812
1.725174e-006,2.49812
1.726174e-006,2.4825
1.727174e-006,2.46687
1.728174e-006,2.46687
1.729174e-006,2.46687
1.730174e-006,2.49812
1.731174e-006,2.49812
1.732174e-006,2.51375
1.733174e-006,2.46687
1.734174e-006,2.49812
1.735174e-006,2.46687
1.736174e-006,2.4825
1.737174e-006,2.49812
1.738174e-006,2.4825
1.739174e-006,2.46687
1.740174e-006,2.49812
1.741174e-006,2.46687
1.742174e-006,2.46687
1.743174e-006,2.46687
1.744174e-006,2.4825
1.745174e-006,2.49812
1.746174e-006,2.4825
1.747174e-006,2.4825
1.748174e-006,2.4825
1.749174e-006,2.46687
1.750174e-006,2.46687
1.751174e-006,2.49812
